1.011785,0.9305339,0.874994,0.7245593,0.006741524,0.0004906654
1.011785,0.226832,0.874994,0.9232861,0.04075754,0.0004906654
1.013266,0.8226398,0.6133205,0.5894305,0.04075754,0.0004906654
1.011785,0.03486228,0.874994,0.2844902,0.4545888,0.0004906654
1.011785,0.03486228,0.7966516,0.1543317,0.1890579,0.0004906654
1.006165,0.6711861,0.3095698,0.2949057,0.04075754,0.0004906654
1.040956,0.03486228,0.8991793,0.5932495,0.1832592,0.0004906654
1.041491,0.03486228,0.874994,0.2844902,0.04075754,0.0004906654
1.007217,0.03486228,0.6847898,0.2844902,0.3335683,0.0004906654
1.011785,0.03486228,0.191182,0.2844902,0.04993153,0.0004906654
1.011785,0.03486228,0.874994,0.7839836,0.8267716,0.0004906654
1.04245,0.6303071,0.004678488,0.2971576,0.1994288,0.0004906654
1.011785,0.02780747,0.874994,0.9163947,0.04075754,0.0004906654
1.027995,0.03486228,0.874994,0.04183757,0.04075754,0.0004906654
1.04905,0.9291271,0.1597356,0.690207,0.04075754,0.0004906654
1.019973,0.6365993,0.5793157,0.2844902,0.3212755,0.0004906654
1.036917,0.4363721,0.9556192,0.4266174,0.896904,0.0004906654
1.002897,0.4137977,0.874994,0.813094,0.5270986,0.0004906654
1.035957,0.7254814,0.3940565,0.6022697,0.1804631,0.0004906654
1.011785,0.03486228,0.874994,0.2844902,0.04075754,0.0004906654
1.011785,0.3969787,0.874994,0.2844902,0.3481849,0.0004906654
1.019262,0.6786503,0.02264416,0.9563526,0.04075754,0.0004906654
1.011632,0.03486228,0.874994,0.02664578,0.5056968,0.0004906654
1.02702,0.6705751,0.874994,0.9233323,0.4445216,0.0004906654
1.000616,0.6022407,0.6400467,0.9263462,0.5436749,0.0004906654
1.011785,0.7262007,0.874994,0.2844902,0.04075754,0.001258492
1.011785,0.03486228,0.874994,0.2844902,0.04075754,0.0004906654
1.011785,0.3711807,0.874994,0.2802431,0.02556837,0.001639247
1.028127,0.8268219,0.874994,0.2844902,0.2397871,0.0004906654
1.011785,0.03486228,0.413138,0.2844902,0.8203043,0.0004906654
1.011785,0.2380561,0.874994,0.2844902,0.04075754,0.0004906654
1.036797,0.03486228,0.9801656,0.2814315,0.3072153,0.0004906654
1.011785,0.03486228,0.874994,0.9620163,0.04075754,0.0004906654
1.041131,0.9960977,0.874994,0.6211352,0.6600205,0.0004906654
1.04463,0.4172477,0.874994,0.2844902,0.2136222,0.00145936
1.020179,0.8654704,0.2142026,0.2844902,0.9338237,0.0004906654
1.037664,0.5773407,0.874994,0.7353069,0.04075754,0.0004906654
1.028662,0.03486228,0.874994,0.2844902,0.2253286,0.0004906654
1.011785,0.03486228,0.874994,0.5668971,0.9875247,0.0004906654
1.011785,0.03486228,0.874994,0.6542624,0.04075754,0.0004906654
1.011785,0.192459,0.3906373,0.6696348,0.9878894,0.0004906654
1.011785,0.03486228,0.5199009,0.4093688,0.6521037,0.00250864
1.011785,0.03486228,0.3840513,0.2844902,0.5773414,0.0004906654
1.011785,0.03486228,0.9113799,0.5990278,0.6378455,0.0004906654
1.011785,0.1281418,0.7497859,0.2844902,0.04075754,0.0004906654
1.011785,0.03486228,0.000934124,0.2844902,0.04075754,0.001728654
1.013798,0.03486228,0.874994,0.9904119,0.04075754,0.0004906654
1.011785,0.4128038,0.874994,0.09482181,0.7685652,0.0004906654
1.011785,0.03486228,0.874994,0.2844902,0.2807689,0.0004906654
1.014267,0.7282556,0.874994,0.7609071,0.04075754,0.0004906654
1.032891,0.03486228,0.874994,0.4366454,0.04075754,0.0004906654
1.043952,0.03486228,0.7457963,0.2844902,0.04075754,0.0004906654
1.02577,0.03486228,0.874994,0.5122935,0.2185156,0.0004906654
1.011785,0.03486228,0.874994,0.1525342,0.738788,0.0004906654
1.01821,0.745564,0.874994,0.5882942,0.04075754,0.0004906654
1.011785,0.03486228,0.5558308,0.2844902,0.9932066,0.0004906654
1.011785,0.03486228,0.3931374,0.2844902,0.04075754,0.0004906654
1.011785,0.03486228,0.874994,0.6618962,0.04075754,0.0004906654
1.011785,0.7307972,0.2296438,0.2928348,0.04075754,0.0004906654
1.011785,0.03486228,0.1409397,0.9770074,0.3034429,0.0004906654
1.040235,0.6326551,0.67997,0.2844902,0.04075754,0.0004906654
1.011785,0.905292,0.874994,0.2856087,0.8783122,0.0004906654
1.011785,0.03486228,0.6677722,0.3148683,0.04075754,0.0004906654
1.011785,0.8405485,0.874994,0.3731647,0.04075754,0.0004906654
1.011785,0.5140415,0.6807057,0.2844902,0.04075754,0.0004906654
1.019672,0.6506063,0.1265436,0.6735172,0.04075754,0.0004906654
1.0308,0.1726534,0.2170177,0.2844902,0.04032183,0.0004906654
1.011785,0.7878456,0.4932799,0.4193402,0.1179783,0.0004906654
1.019551,0.03486228,0.4561372,0.2844902,0.04075754,0.0004906654
1.011785,0.03486228,0.9926116,0.3901513,0.04075754,0.0004906654
1.031368,0.03486228,0.4671183,0.5919804,0.376093,0.0004906654
1.011785,0.9564528,0.0703243,0.2844902,0.04075754,0.0004906654
1.04651,0.9564528,0.0703243,0.2160659,0.4993556,0.01360297
1.03379,0.05490315,0.6680347,0.8787247,0.6343514,0.01615894
1.017785,0.9564528,0.0703243,0.8731498,0.4993556,0.01241553
1.041882,0.02780747,0.9574764,0.9163947,0.3193057,0.00147593
1.017785,0.9564528,0.0703243,0.8787247,0.02556837,0.001639247
1.017785,0.9564528,0.1186938,0.8787247,0.4993556,0.00145936
1.022528,0.3587212,0.797179,0.03347528,0.2561714,0.01495409
1.022528,0.226832,0.9253236,0.9232861,0.5328528,0.002174258
1.022528,0.6615721,0.797179,0.6920469,0.2561714,0.005676985
1.022528,0.6615721,0.797179,0.8157473,0.953656,0.001258492
1.030412,0.6615721,0.797179,0.8157473,0.2561714,0.001639247
1.04463,0.6615721,0.797179,0.8157473,0.2561714,0.00145936
1.022528,0.6615721,0.797179,0.4093688,0.2561714,0.00250864
1.008004,0.5961916,0.797179,0.8157473,0.2561714,0.001728654
1.011785,0.03486228,0.874994,0.2844902,0.04075754,0.0004906654
1.026329,0.7647138,0.2551135,0.1689885,0.5748244,0.01613724
1.026329,0.365498,0.2551135,0.6282024,0.01307881,0.005808234
1.026329,0.226832,0.2551135,0.1689885,0.5328528,0.002174258
1.026329,0.4534882,0.2551135,0.1689885,0.01307881,0.00767827
1.026329,0.3458403,0.2551135,0.1689885,0.2304045,0.01048791
1.026329,0.7647138,0.2551135,0.9563526,0.5380213,0.01317048
1.026329,0.7262007,0.2398576,0.8030837,0.01307881,0.001258492
1.034196,0.7647138,0.2551135,0.09043527,0.01307881,0.0322932
1.026329,0.7647138,0.2551135,0.1689885,0.6521037,0.00250864
1.003544,0.7647138,0.2551135,0.1689885,0.01307881,0.0322932
1.032916,0.03486228,0.4563605,0.2844902,0.04075754,0.0004906654
1.043868,0.8739709,0.9471817,0.8731498,0.7198865,0.01241553
1.032916,0.0267837,0.3648824,0.1411817,0.729535,0.01015031
1.032916,0.0267837,0.9574764,0.9785262,0.3193057,0.00147593
1.032916,0.0267837,0.9471817,0.9785262,0.7198865,0.01051009
1.032916,0.0267837,0.9471817,0.9785262,0.7198865,0.00145936
1.032916,0.146335,0.5199009,0.4093688,0.6521037,0.00250864
1.008004,0.0267837,0.9471817,0.1532646,0.7198865,0.001728654
1.032916,0.0267837,0.5558308,0.8485413,0.7198865,0.004146099
1.049359,0.7307972,0.2296438,0.9785262,0.8810034,0.006048918
1.009235,0.8106533,0.7817626,0.2160659,0.04984927,0.01360297
1.018477,0.8175786,0.7817626,0.9246684,0.04984927,0.01360297
1.034958,0.8106533,0.7817626,0.2160659,0.6790525,0.01360297
1.04651,0.5303981,0.07223308,0.3347082,0.04984927,0.01360297
1.04651,0.5410027,0.4365923,0.2160659,0.3777493,0.0140785
1.04651,0.7743577,0.7362555,0.2160659,0.3587356,0.01360297
1.027995,0.8270266,0.9626292,0.04183757,0.6225418,0.01360297
1.036917,0.4363721,0.7817626,0.4266174,0.04984927,0.008963466
1.007673,0.8106533,0.4614093,0.2160659,0.8624021,0.01360297
1.04651,0.7262007,0.2398576,0.3011249,0.04984927,0.001258492
1.04651,0.8106533,0.7817626,0.2160659,0.02556837,0.001639247
1.04651,0.4172477,0.7817626,0.9171536,0.2136222,0.00145936
1.04651,0.8106533,0.000934124,0.2160659,0.2121859,0.001728654
1.04651,0.7751195,0.3931374,0.9163743,0.1723323,0.01360297
1.011785,0.03486228,0.1909953,0.3834787,0.9405791,0.0004906654
1.025259,0.365498,0.1909953,0.3834787,0.9405791,0.005808234
1.025259,0.714764,0.1909953,0.3834787,0.3294117,0.003210545
1.025259,0.5564201,0.1909953,0.3834787,0.9055966,0.01629448
1.007982,0.5564201,0.2398576,0.8030837,0.9405791,0.001258492
1.030412,0.3711807,0.1909953,0.3834787,0.02556837,0.001639247
1.026934,0.7974343,0.413138,0.2915474,0.2458968,0.0121938
1.025259,0.4172477,0.1909953,0.9171536,0.2136222,0.00145936
1.034785,0.1605462,0.9919817,0.9432261,0.9043247,0.02131188
1.020448,0.1605462,0.1777414,0.9720339,0.5528471,0.006039739
1.039955,0.714764,0.2065237,0.7049639,0.3294117,0.003210545
1.039955,0.1605462,0.2065237,0.9432261,0.5542411,0.01593387
1.039955,0.1605462,0.2065237,0.9432261,0.9043247,0.001728654
1.039955,0.7307972,0.2065237,0.9432261,0.9043247,0.006048918
1.024898,0.169157,0.1594604,0.04970574,0.1515018,0.01495409
1.020304,0.714764,0.5377051,0.04970574,0.3294117,0.003210545
1.020304,0.3580392,0.2428765,0.4035714,0.1515018,0.007967353
1.020304,0.169157,0.756851,0.04970574,0.1515018,0.002174258
1.020304,0.169157,0.191182,0.6920469,0.1515018,0.005676985
1.020304,0.169157,0.9574764,0.04970574,0.3193057,0.00147593
1.020304,0.169157,0.2398576,0.8030837,0.953656,0.001258492
2.93319,0.3711807,0.756851,0.2802431,0.02556837,0.001639247
1.020304,0.947281,0.756851,0.04970574,0.1515018,0.02645397
1.049359,0.7307972,0.756851,0.04970574,0.8810034,0.006048918
1.021408,0.5003844,0.01012897,0.8788102,0.3738119,0.02118766
1.020448,0.4774287,0.01012897,0.6016229,0.5528471,0.006039739
1.015237,0.3301226,0.9759704,0.3392072,0.6294746,0.007845759
1.034346,0.4774287,0.01012897,0.6016229,0.6294746,0.01264143
1.019382,0.714764,0.01012897,0.7049639,0.3294117,0.003210545
1.041882,0.02780747,0.9574764,0.9163947,0.6294746,0.00147593
1.028626,0.9946084,0.4614093,0.6016229,0.6294746,0.02136588
1.000631,0.4774287,0.5014043,0.8362142,0.6294746,0.01048791
1.028626,0.4774287,0.5199009,0.4093688,0.6521037,0.00250864
1.042,0.905292,0.01012897,0.6016229,0.6294746,0.01366067
1.018246,0.03486228,0.1878456,0.9730633,0.04075754,0.0004906654
1.0289,0.4275852,0.4492261,0.9228529,0.9656041,0.01669002
1.018246,0.7262007,0.1878456,0.9730633,0.6508532,0.001258492
1.030412,0.7703999,0.1878456,0.2802431,0.6508532,0.001639247
1.040719,0.7703999,0.5199009,0.4093688,0.6521037,0.00250864
1.008004,0.5961916,0.1878456,0.9730633,0.2121859,0.001728654
1.048646,0.7025838,0.1878456,0.9730633,0.6220854,0.01098883
1.029169,0.2829692,0.8943896,0.2595848,0.4000691,0.01044261
1.036256,0.2829692,0.874994,0.2595848,0.250991,0.0004906654
1.028626,0.4774287,0.1410667,0.6016229,0.250991,0.01044261
1.036256,0.2829692,0.5770826,0.4140657,0.9599209,0.01044261
1.036256,0.2829692,0.1410667,0.6619282,0.1767973,0.01044261
1.020448,0.2829692,0.1777414,0.2595848,0.5528471,0.01044261
1.036256,0.2829692,0.4196021,0.7022773,0.250991,0.01044261
1.026688,0.2829692,0.1410667,0.1478562,0.1602896,0.01044261
1.036256,0.2829692,0.9253236,0.2595848,0.250991,0.002174258
1.036256,0.3458403,0.1410667,0.8362142,0.2304045,0.01048791
1.036256,0.7262007,0.1410667,0.8030837,0.953656,0.001258492
1.030412,0.3711807,0.1410667,0.2595848,0.02556837,0.001639247
1.021769,0.6757647,0.1410667,0.2595848,0.250991,0.01044261
1.04463,0.2829692,0.1410667,0.2595848,0.2136222,0.00145936
1.036256,0.01960588,0.642989,0.2595848,0.6086666,0.01044261
1.036256,0.146335,0.5199009,0.4093688,0.6521037,0.00250864
1.036256,0.2829692,0.1410667,0.7609071,0.250991,0.01044261
1.043952,0.2829692,0.7457963,0.01997995,0.4239871,0.01044261
1.030118,0.2829692,0.1410667,0.1525342,0.250991,0.01044261
1.011499,0.2829692,0.1410667,0.2595848,0.250991,0.01044261
1.005654,0.7751195,0.3931374,0.2595848,0.1723323,0.01044261
1.040125,0.6636894,0.7862748,0.6265441,0.1606979,0.01044261
1.048646,0.7025838,0.1410667,0.06693399,0.6220854,0.01098883
1.011526,0.4612473,0.1410667,0.2595848,0.250991,0.01044261
